Date;Month;Year;Material Supplier;Product Code;Machine;Inspection Type;Defect Type;Defect Mode ;Cause;Type of Cause;Number of Repairs;Inspector;Shift
09/07/2025;July;2025;Supplier_1;Product_9;Machine_D;In-process;Dimension;AOS;Mold;Mold Failures;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_1;Product_9;Machine_D;First ;Dimension;KOS;Mold;Mold Failures;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_1;Product_9;Machine_D;First ;Dimension;BR;Mold;Mold Failures;1;Inspector_5;Morning_Shift
09/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Visual;DI;Mold;Dirty Mold;2;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;BR;Mold;Mold Failures;1;Inspector_5;Morning_Shift
09/07/2025;July;2025;Supplier_2;Product_18;Machine_A;In-process;Visual;SR;Mold;Dirty Mold;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_2;Product_18;Machine_A;In-process;Visual;DI;Mold;Dirty Mold;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_2;Product_18;Machine_A;In-process;Visual;DI;Mold;Dirty Mold;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_2;Product_18;Machine_A;In-process;Visual;DI;Mold;Dirty Mold;1;Inspector_7;Morning_Shift
09/07/2025;July;2025;Supplier_2;Product_19;Machine_E;In-process;Visual;DT;Mold;Mold Failures;1;Inspector_4;Afternoon_Shift
10/07/2025;July;2025;Supplier_2;Product_19;Machine_A;First ;Visual;DT;Machine;Machine_Dirty;6;Inspector_7;Morning_Shift
10/07/2024;July;2025;Supplier_1;Product_9;Machine_D;In-process;Visual;SR;Material;Material Failures;1;Inspector_7;Morning_Shift
11/07/2025;July;2025;Supplier_2;Product_19;Machine_A;In-process;Visual;DT;Machine;Machine_Dirty;1;Inspector_7;Morning_Shift
12/07/2025;July;2025;Supplier_2;Product_13;Machine_E;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;4;Inspector_4;Afternoon_Shift
14/07/2025;July;2025;Supplier_3;Product_3;Machine_B;In-process;Dimension;WRP;Machine;Setup and Adjustment Machine;1;Inspector_3;Morning_Shift
14/07/2025;July;2025;Supplier_2;Product_13;Machine_E;First ;Visual;DM;Mold;Mold Failures;3;Inspector_1;Afternoon_Shift
14/07/2025;July;2025;Supplier_1;Product_10;Machine_B;First ;Visual;WV;Machine;Setup and Adjustment Machine;4;Inspector_4;Afternoon_Shift
14/07/2025;July;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Mold;Dirty Mold;9;Inspector_4;Afternoon_Shift
15/07/2025;July;2025;Supplier_2;Product_13;Machine_E;First ;Visual;BR;Mold;Mold Failures;1;Inspector_1;Afternoon_Shift
16/07/2025;July;2025;Supplier_2;Product_8;Machine_D;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_5;Morning_Shift
16/07/2025;July;2025;Supplier_2;Product_6;Machine_E;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;1;Inspector_5;Morning_Shift
16/07/2025;July;2025;Supplier_2;Product_6;Machine_E;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_5;Morning_Shift
16/07/2025;July;2025;Supplier_1;Product_10;Machine_B;In-process;Visual;DT;Machine;Machine_Dirty;2;Inspector_5;Morning_Shift
16/07/2025;July;2025;Supplier_1;Product_10;Machine_B;In-process;Visual;MR;Mold;Dirty Mold;3;Inspector_5;Morning_Shift
16/07/2025;July;2025;Supplier_2;Product_13;Machine_A;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;1;Inspector_5;Morning_Shift
17/07/2025;July;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_4;Midnight_Shift
17/07/2025;July;2025;Supplier_2;Product_7;Machine_A;First ;Visual;DM;Mold;Dirty Mold;5;Inspector_4;Midnight_Shift
18/07/2025;July;2025;Supplier_1;Product_23;Machine_E;First ;Visual;PM;Mold;Dirty Mold;5;Inspector_1;Midnight_Shift
18/07/2025;July;2025;Supplier_1;Product_23;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_1;Midnight_Shift
18/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;4;Inspector_4;Midnight_Shift
18/07/2025;July;2025;Supplier_1;Product_9;Machine_C;First ;Visual;SR;Mold;Dirty Mold;9;Inspector_4;Midnight_Shift
19/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;10;Inspector_1;Afternoon_Shift
19/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;GOS;Machine;Setup and Adjustment Machine;10;Inspector_1;Afternoon_Shift
21/07/2025;July;2025;Supplier_1;Product_10;Machine_B;First ;Visual;DT;Machine;Machine_Dirty;1;Inspector_7;Afternoon_Shift
21/07/2025;July;2025;Supplier_1;Product_23;Machine_E;In-process;Visual;DM;Mold;Dirty Mold;2;Inspector_7;Afternoon_Shift
21/07/2025;July;2025;Supplier_2;Product_18;Machine_E;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
21/07/2025;July;2025;Supplier_2;Product_18;Machine_E;First ;Visual;MR;Mold;Dirty Mold;4;Inspector_1;Midnight_Shift
22/07/2025;July;2025;Supplier_2;Product_18;Machine_E;In-process;Visual;SR;Mold;Dirty Mold;3;Inspector_4;Morning_Shift
22/07/2025;July;2025;Supplier_2;Product_20;Machine_C;First ;Visual;DM;Mold;Dirty Mold;5;Inspector_7;Afternoon_Shift
22/07/2025;July;2025;Supplier_3;Product_3;Machine_B;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_3;Afternoon_Shift
23/07/2025;July;2025;Supplier_2;Product_20;Machine_C;In-process;Visual;DT;Mold;Dirty Mold;1;Inspector_4;Morning_Shift
23/07/2025;July;2025;Supplier_2;Product_14;Machine_A;In-process;Visual;PU;Machine;Setup and Adjustment Machine;1;Inspector_4;Morning_Shift
23/07/2025;July;2025;Supplier_3;Product_3;Machine_B;In-process;Visual;DM;Mold;Dirty Mold;2;Inspector_3;Afternoon_Shift
23/07/2025;July;2025;Supplier_2;Product_18;Machine_E;In-process;Visual;DT;Mold;Dirty Mold;2;Inspector_3;Afternoon_Shift
23/07/2025;July;2025;Supplier_1;Product_23;Machine_C;First ;Visual;DT;Mold;Dirty Mold;1;Inspector_1;Midnight_Shift
23/07/2025;July;2025;Supplier_1;Product_23;Machine_C;First ;Visual;MR;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
24/07/2025;July;2025;Supplier_1;Product_23;Machine_C;In-process;Dimension;COS;Machine;Setup and Adjustment Machine;2;Inspector_4;Morning_Shift
24/07/2025;July;2025;Supplier_1;Product_23;Machine_C;In-process;Dimension;GOS;Machine;Setup and Adjustment Machine;20;Inspector_4;Morning_Shift
24/07/2025;July;2025;Supplier_1;Product_23;Machine_C;In-process;Visual;MR;Mold;Dirty Mold;3;Inspector_4;Morning_Shift
24/07/2025;July;2025;Supplier_1;Product_23;Machine_C;In-process;Visual;SR;Mold;Dirty Mold;2;Inspector_4;Morning_Shift
24/07/2025;July;2025;Supplier_2;Product_17;Machine_A;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Morning_Shift
28/07/2025;July;2025;Supplier_2;Product_7;Machine_A;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
28/07/2025;July;2025;Supplier_2;Product_23;Machine_E;First ;Visual;DM;Mold;Dirty Mold;3;Inspector_3;Morning_Shift
29/07/2025;July;2025;Supplier_2;Product_12;Machine_D;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_1;Morning_Shift
31/07/2025;July;2025;Supplier_2;Product_15;Machine_E;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
31/07/2025;July;2025;Supplier_1;Product_10;Machine_B;In-process;Visual;SR;Machine;Machine_Dirty;10;Inspector_4;Afternoon_Shift
05/08/2025;August;2025;Supplier_2;Product_7;Machine_A;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Morning_Shift
05/08/2025;August;2025;Supplier_2;Product_5;Machine_C;First ;Visual;SR;Mold;Dirty Mold;13;Inspector_4;Morning_Shift
05/08/2025;August;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Machine;Machine_Dirty;3;Inspector_4;Morning_Shift
05/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
05/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Visual;MR;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
08/08/2025;August;2025;Supplier_2;Product_22;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Morning_Shift
08/08/2025;August;2025;Supplier_2;Product_22;Machine_E;First ;Visual;EOS;Machine;Setup and Adjustment Machine;3;Inspector_4;Morning_Shift
09/08/2025;August;2025;Supplier_1;Product_9;Machine_E;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_4;Morning_Shift
12/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_4;Afternoon_Shift
12/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Visual;DM;Mold;Dirty Mold;4;Inspector_4;Afternoon_Shift
12/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;8;Inspector_4;Afternoon_Shift
13/08/2025;August;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;EOS;Mold;Mold Failures;8;Inspector_5;Morning_Shift
13/08/2025;August;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;JOS;Machine;Setup and Adjustment Machine;4;Inspector_5;Morning_Shift
14/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Dimension;AOS;Machine;Setup and Adjustment Machine;5;Inspector_4;Afternoon_Shift
15/08/2025;August;2025;Supplier_1;Product_9;Machine_C;First ;Dimension;SR;Mold;Setup and Adjustment Machine;4;Inspector_4;Afternoon_Shift
18/08/2025;August;2025;Supplier_2;Product_8;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_1;Afternoon_Shift
26/08/2025;August;2025;Supplier_1;Product_3;Machine_B;In-process;Visual;DM;Mold;Dirty Mold;4;Inspector_7;Afternoon_Shift
26/08/2025;August;2025;Supplier_1;Product_23;Machine_E;First ;Visual;DM;Mold;Dirty Mold;3;Inspector_7;Afternoon_Shift
28/08/2025;August;2025;Supplier_2;Product_6;Machine_D;First ;Visual;DT;Mold;Dirty Mold;3;Inspector_1;Morning_Shift
28/08/2025;August;2025;Supplier_2;Product_6;Machine_D;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Morning_Shift
28/08/2025;August;2025;Supplier_2;Product_19;Machine_E;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;8;Inspector_1;Morning_Shift
28/08/2025;August;2025;Supplier_2;Product_19;Machine_E;First ;Visual;PM;Mold;Dirty Mold;5;Inspector_1;Morning_Shift
28/08/2025;August;2025;Supplier_2;Product_5;Machine_A;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;2;Inspector_1;Morning_Shift
28/08/2025;August;2025;Supplier_2;Product_5;Machine_A;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
28/08/2025;August;2025;Supplier_2;Product_5;Machine_A;First ;Visual;PM;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
28/08/2025;August;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
29/08/2025;August;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
29/08/2025;August;2025;Supplier_1;Product_9;Machine_B;First ;Visual;MR;Mold;Dirty Mold;2;Inspector_1;Morning_Shift
02/09/2025;Sept;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_3;Morning_Shift
02/09/2025;Sept;2025;Supplier_1;Product_9;Machine_B;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;3;Inspector_1;Midnight_Shift
02/09/2025;Sept;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_1;Midnight_Shift
03/09/2025;Sept;2025;Supplier_2;Product_15;Machine_A;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_4;Afternoon_Shift
03/09/2025;Sept;2025;Supplier_2;Product_7;Machine_E;First ;Visual;DM;Mold;Dirty Mold;1;Inspector_1;Midnight_Shift
03/09/2025;Sept;2025;Supplier_2;Product_18;Machine_E;First ;Visual;PM;Mold;Dirty Mold;5;Inspector_1;Midnight_Shift
04/09/2025;Sept;2025;Supplier_2;Product_8;Machine_A;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_7;Midnight_Shift
10/09/2025;Sept;2025;Supplier_2;Product_5;Machine_C;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_3;Midnight_Shift
12/09/2025;Sept;2025;Supplier_2;Product_16;Machine_C;First ;Visual;PM;Mold;Dirty Mold;1;Inspector_1;Afternoon_Shift
12/09/2025;Sept;2025;Supplier_2;Product_1;Machine_C;First ;Visual;PM;Mold;Dirty Mold;2;Inspector_7;Afternoon_Shift
12/09/2025;Sept;2025;Supplier_2;Product_19;Machine_D;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_3;Midnight_Shift
12/09/2025;Sept;2025;Supplier_1;Product_23;Machine_E;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_3;Midnight_Shift
12/09/2025;Sept;2025;Supplier_1;Product_23;Machine_E;First ;Dimension;AOS;Machine;Setup and Adjustment Machine;5;Inspector_3;Midnight_Shift
15/09/2026;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Dimension;JOS;Machine;Setup and Adjustment Machine;3;Inspector_3;Afternoon_Shift
15/09/2026;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Dimension;COS;Machine;Setup and Adjustment Machine;3;Inspector_5;Morning_Shift
15/09/2026;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Dimension;DOS;Machine;Setup and Adjustment Machine;3;Inspector_5;Morning_Shift
15/09/2025;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_5;Morning_Shift
15/09/2025;Sept;2025;Supplier_2;Product_1;Machine_E;In-process;Visual;SR;Mold;Dirty Mold;1;Inspector_7;Midnight_Shift
22/09/2025;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Visual;DM;Mold;Dirty Mold;3;Inspector_3;Morning_Shift
22/09/2025;Sept;2025;Supplier_3;Product_3;Machine_B;First ;Visual;DM;Mold;Dirty Mold;3;Inspector_3;Morning_Shift
23/09/2025;Sept;2025;Supplier_2;Product_16;Machine_A;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_7;Afternoon_Shift
24/09/2025;Sept;2025;Supplier_1;Product_9;Machine_D;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Afternoon_Shift
24/09/2025;Sept;2025;Supplier_1;Product_9;Machine_D;First ;Visual;WV;Machine;Setup and Adjustment Machine;14;Inspector_4;Afternoon_Shift
24/09/2025;Sept;2025;Supplier_1;Product_9;Machine_D;First ;Dimension;AOS;Machine;Setup and Adjustment Machine;12;Inspector_4;Afternoon_Shift
24/09/2025;Sept;2025;Supplier_1;Product_9;Machine_D;First ;Dimension;GOS;Machine;Setup and Adjustment Machine;12;Inspector_4;Afternoon_Shift
27/09/2025;Sept;2025;Supplier_1;Product_8;Machine_C;First ;Visual;SR;Mold;Machine_Dirty;8;Inspector_4;Afternoon_Shift
27/09/2025;Sept;2025;Supplier_2;Product_5;Machine_D;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Midnight_Shift
27/09/2025;Sept;2025;Supplier_2;Product_15;Machine_A;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Midnight_Shift
29/09/2025;Sept;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_4;Morning_Shift
30/09/2025;Sept;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;10;Inspector_1;Afternoon_Shift
02/10/2025;Oct;2025;Supplier_2;Product_14;Machine_A;First ;Visual;PM;Mold;Dirty Mold;5;Inspector_1;Afternoon_Shift
02/10/2025;Oct;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_1;Afternoon_Shift
03/10/2025;Oct;2025;Supplier_2;Product_6;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Morning_Shift
03/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Afternoon_Shift
03/10/2025;Oct;2025;Supplier_2;Product_12;Machine_A;First ;Visual;PM;Mold;Dirty Mold;1;Inspector_1;Afternoon_Shift
06/10/2025;Oct;2025;Supplier_1;Product_10;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_3;Afternoon_Shift
06/10/2025;Oct;2025;Supplier_2;Product_17;Machine_C;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_3;Afternoon_Shift
07/10/2025;Oct;2025;Supplier_2;Product_5;Machine_A;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_3;Afternoon_Shift
07/10/2025;Oct;2025;Supplier_3;Product_3;Machine_B;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Morning_Shift
07/10/2025;Oct;2025;Supplier_2;Product_2;Machine_E;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_1;Morning_Shift
07/10/2025;Oct;2025;Supplier_2;Product_18;Machine_C;First ;Visual;PM;Mold;Dirty Mold;4;Inspector_1;Morning_Shift
09/10/2025;Oct;2025;Supplier_1;Product_9;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_5;Morning_Shift
09/10/2025;Oct;2025;Supplier_1;Product_9;Machine_E;First ;Visual;DT;Mold;Dirty Mold;2;Inspector_5;Morning_Shift
10/10/2025;Oct;2025;Supplier_2;Product_14;Machine_D;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_3;Afternoon_Shift
10/10/2025;Oct;2025;Supplier_2;Product_16;Machine_A;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_3;Afternoon_Shift
10/10/2025;Oct;2025;Supplier_2;Product_16;Machine_A;First ;Visual;DM;Mold;Dirty Mold;3;Inspector_3;Afternoon_Shift
15/10/2025;Oct;2025;Supplier_2;Product_12;Machine_E;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_3;Morning_Shift
15/10/2025;Oct;2025;Supplier_2;Product_12;Machine_E;First ;Dimension;AOS;Machine;Setup and Adjustment Machine;3;Inspector_3;Morning_Shift
16/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
16/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;First ;Visual;MR;Mold;Dirty Mold;3;Inspector_1;Midnight_Shift
16/10/2025;Oct;2025;Supplier_2;Product_2;Machine_E;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_4;Midnight_Shift
17/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;7;Inspector_1;Midnight_Shift
20/10/2025;Oct;2025;Supplier_3;Product_3;Machine_D;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_7;Afternoon_Shift
20/10/2025;Oct;2025;Supplier_3;Product_3;Machine_D;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;1;Inspector_7;Afternoon_Shift
20/10/2025;Oct;2025;Supplier_1;Product_11;Machine_E;First ;Visual;SR;Human Error;Dirty Mold;5;Inspector_3;Midnight_Shift
23/10/2025;Oct;2025;Supplier_1;Product_23;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_3;Midnight_Shift
24/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;7;Inspector_1;Afternoon_Shift
25/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;In-process;Visual;PM;Mold;Dirty Mold;3;Inspector_7;Afternoon_Shift
27/10/2025;Oct;2025;Supplier_2;Product_18;Machine_C;First ;Visual;PM;Mold;Dirty Mold;10;Inspector_1;Morning_Shift
27/10/2025;Oct;2025;Supplier_3;Product_3;Machine_E;In-process;Visual;PM;Mold;Dirty Mold;2;Inspector_7;Midnight_Shift
27/10/2025;Oct;2025;Supplier_1;Product_9;Machine_B;In-process;Visual;PM;Mold;Dirty Mold;2;Inspector_7;Midnight_Shift
27/10/2025;Oct;2025;Supplier_3;Product_3;Machine_E;In-process;Visual;DT;Mold;Dirty Mold;3;Inspector_7;Midnight_Shift
28/10/2025;Oct;2025;Supplier_1;Product_23;Machine_D;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
29/10/2025;Oct;2025;Supplier_2;Product_5;Machine_D;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_1;Morning_Shift
29/10/2025;Oct;2025;Supplier_2;Product_5;Machine_D;First ;Visual;PM;Mold;Dirty Mold;4;Inspector_1;Morning_Shift
30/10/2025;Oct;2025;Supplier_2;Product_2;Machine_A;First ;Visual;PM;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
30/10/2025;Oct;2025;Supplier_2;Product_2;Machine_A;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_1;Morning_Shift
30/10/2025;Oct;2025;Supplier_2;Product_19;Machine_A;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Midnight_Shift
30/10/2025;Oct;2025;Supplier_2;Product_19;Machine_A;First ;Visual;IOS;Machine;Setup and Adjustment Machine;4;Inspector_4;Midnight_Shift
02/11/2025;Nov;2025;Supplier_2;Product_18;Machine_C;In-process;Visual;PM;Mold;Dirty Mold;4;Inspector_7;Afternoon_Shift
02/11/2025;Nov;2025;Supplier_2;Product_8;Machine_E;In-process;Visual;SR;Mold;Dirty Mold;3;Inspector_7;Afternoon_Shift
03/11/2025;Nov;2025;Supplier_2;Product_22;Machine_C;In-process;Visual;PM;Mold;Dirty Mold;3;Inspector_7;Afternoon_Shift
03/11/2025;Nov;2025;Supplier_2;Product_2;Machine_A;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Midnight_Shift
03/11/2025;Nov;2025;Supplier_2;Product_2;Machine_A;First ;Visual;PM;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
04/11/2025;Nov;2025;Supplier_2;Product_2;Machine_A;In-process;Visual;PU;Machine;Setup and Adjustment Machine;1;Inspector_7;Afternoon_Shift
04/11/2025;Nov;2025;Supplier_2;Product_6;Machine_D;In-process;Visual;PM;Mold;Dirty Mold;1;Inspector_7;Afternoon_Shift
04/11/2025;Nov;2025;Supplier_2;Product_22;Machine_C;In-process;Visual;DT;Mold;Dirty Mold;1;Inspector_7;Afternoon_Shift
04/11/2025;Nov;2025;Supplier_2;Product_8;Machine_E;First ;Visual;DT;Mold;Dirty Mold;3;Inspector_8;Midnight_Shift
04/11/2025;Nov;2025;Supplier_2;Product_8;Machine_E;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_8;Midnight_Shift
04/11/2025;Nov;2025;Supplier_2;Product_8;Machine_E;First ;Visual;PM;Mold;Dirty Mold;1;Inspector_8;Midnight_Shift
05/11/2025;Nov;2025;Supplier_2;Product_18;Machine_C;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_3;Morning_Shift
05/11/2025;Nov;2025;Supplier_2;Product_18;Machine_C;In-process;Visual;SR;Mold;Dirty Mold;2;Inspector_7;Afternoon_Shift
05/11/2025;Nov;2025;Supplier_1;Product_9;Machine_B;First ;Visual;PM;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
05/11/2025;Nov;2025;Supplier_1;Product_9;Machine_B;First ;Visual;SR;Mold;Dirty Mold;5;Inspector_1;Midnight_Shift
07/11/2025;Nov;2025;Supplier_2;Product_1;Machine_D;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_3;Morning_Shift
08/11/2025;Nov;2025;Supplier_2;Product_9;Machine_B;In-process;Visual;PM;Mold;Dirty Mold;1;Inspector_7;Afternoon_Shift
08/11/2025;Nov;2025;Supplier_3;Product_9;Machine_C;First ;Visual;PM;Mold;Dirty Mold;7;Inspector_1;Midnight_Shift
11/11/2025;Nov;2025;Supplier_2;Product_8;Machine_D;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_1;Afternoon_Shift
12/11/2025;Nov;2025;Supplier_2;Product_1;Machine_A;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Afternoon_Shift
12/11/2025;Nov;2025;Supplier_2;Product_1;Machine_A;First ;Visual;PM;Mold;Dirty Mold;3;Inspector_1;Afternoon_Shift
12/11/2025;Nov;2025;Supplier_2;Product_17;Machine_C;First ;Dimension;EOS;Machine;Setup and Adjustment Machine;10;Inspector_1;Afternoon_Shift
14/11/2025;Nov;2025;Supplier_2;Product_7;Machine_A;First ;Visual;SR;Machine;Machine_Dirty;12;Inspector_1;Afternoon_Shift
14/11/2025;Nov;2025;Supplier_2;Product_12;Machine_D;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Afternoon_Shift
24/11/2025;Nov;2025;Supplier_2;Product_21;Machine_C;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_4;Afternoon_Shift
24/11/2025;Nov;2025;Supplier_2;Product_5;Machine_E;In-process;Visual;SR;Machine;Machine_Dirty;2;Inspector_7;Midnight_Shift
24/11/2025;Nov;2025;Supplier_2;Product_21;Machine_C;In-process;Visual;SR;Mold;Dirty Mold;4;Inspector_7;Midnight_Shift
24/11/2025;Nov;2025;Supplier_2;Product_21;Machine_C;First ;Visual;DT;Mold;Dirty Mold;5;Inspector_7;Midnight_Shift
25/11/2025;Nov;2025;Supplier_2;Product_22;Machine_C;In-process;Visual;PM;Mold;Dirty Mold;5;Inspector_7;Midnight_Shift
25/11/2025;Nov;2025;Supplier_2;Product_22;Machine_C;In-process;Visual;SR;Mold;Dirty Mold;3;Inspector_7;Midnight_Shift
25/11/2025;Nov;2025;Supplier_2;Product_8;Machine_E;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_8;Afternoon_Shift
02/12/2025;Dec;2025;Supplier_2;Product_2;Machine_D;First ;Visual;PM;Mold;Dirty Mold;3;Inspector_7;Morning_Shift
06/12/2025;Dec;2025;Supplier_1;Product_23;Machine_C;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;5;Inspector_7;Morning_Shift
06/12/2025;Dec;2025;Supplier_3;Product_3;Machine_B;First ;Visual;DT;Machine;Machine Failures;4;Inspector_7;Morning_Shift
08/12/2025;Dec;2025;Supplier_2;Product_5;Machine_C;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_8;Afternoon_Shift
08/12/2025;Dec;2025;Supplier_2;Product_17;Machine_E;First ;Visual;SR;Mold;Dirty Mold;3;Inspector_1;Midnight_Shift
09/12/2025;Dec;2025;Supplier_1;Product_23;Machine_C;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
12/12/2025;Dec;2025;Supplier_3;Product_4;Machine_B;First ;Visual;MR;Mold;Mold Failures;5;Inspector_3;Morning_Shift
15/12/2025;Dec;2025;Supplier_1;Product_23;Machine_E;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
